Position,Company,Location,URL
Python C++ Linux 정보보안 방화벽 ,(주)엔피코어,서울 영등포구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=UXp2RGZvbjlJSGNkNllvOXFHNFkwdz09
Python AWS 웹개발 Linux 백엔드/서버개발 ,(주)웨이브릿지,서울전체 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=RDJMWnpVRUhLcnI0NHljVGxkdlFMQT09
Python Java AWS 웹개발 백엔드/서버개발 ,(주)페이타랩,서울전체 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=ekJOVENHa0p0TzdoaTVQVHVpY3Vydz09
Python AWS 웹개발 백엔드/서버개발 클라우드 ,(주)모비데이즈,서울전체 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=ZS9mY1VYMm4xclVubVJrK1hNRDlmZz09
Python C++ S/W C언어 제약/바이오 ,(주)메디인테크,서울 종로구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=ZVZaQjdCQzNKUnNaNmRaZm5KQ1hJQT09
Python Linux 스크립트 Docker Git ,마이스터정보기술(주),서울 마포구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=akhyYnBUck9mazdzRHRybDVvaU1udz09
Python 소프트웨어개발 ,마이스터정보기술㈜,서울 마포구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=akhyYnBUck9mazdzRHRybDVvaU1udz09
Python Java 백엔드/서버개발 OracleDB Pandas ,젯스퍼트(주),경기 수원시 영통구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=WSt2Vm9oVzRFd2pRaCtMNExXY0FnQT09
Python 빅데이터 솔루션 ElasticStack GoLang ,라이트피플,서울 구로구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=NURmWGZGNFpJSytrb0M2S25GdXJzUT09
Python Java C++ 웹개발 프론트엔드 ,(주)로지스랩,서울 강남구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=Y2k4dTZtWUtNaEVnZHJ0VHV6U1ZIQT09
Python AWS 빅데이터 백엔드/서버개발 클라우드 ,트레이디,서울 금천구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=MXROLzlMQll4OGFqaU8yRjl0YXdIQT09
Python Java 웹개발 빅데이터 백엔드/서버개발 ,(주)아이티존,대전전체 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=Zjhwb0N2N0xxemU5U3dkV1BmNVZwUT09
Python AWS 백엔드/서버개발 클라우드 Django ,(주)인실리코젠,경기 용인시 기흥구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=aTI3blU5ZUlFTjhXV0VHc0hyZFlnZz09
Python Linux 소프트웨어개발 ,(주)파워넥스,경기 시흥시 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=bERVRGxXVksveCs5Q2VMZng1T0p1Zz09
Python Java 클라우드 DevOps S/W ,알엔에이애널리틱스(주),서울 종로구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=Z2ZHTlRSQU83Wmx6eUVsTEFCS2xpQT09
Python Java 빅데이터 백엔드/서버개발 머신러닝 ,(주)인라이플,서울 구로구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=UVQ4U1R6ZmlFbWp2YVZodkNWRlcvQT09
Python Ajax Bootstrap CSS Django ,클립데이터(주),서울 강서구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=c3NHQUpNRUNuZEthR1NiTmRXaXNidz09
Python C++ Linux 정보보안 방화벽 ,(주)엔피코어,서울 영등포구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=UXp2RGZvbjlJSGNkNllvOXFHNFkwdz09
Python Java 빅데이터 머신러닝 데이터라벨링 ,(주)아이와즈,대전 유성구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=UHpid0hMdnUzZHpOdGdveFZVWHIvQT09
Python 빅데이터 머신러닝 데이터분석가 딥러닝 ,(주)폼즈,서울전체 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=cldwUWhWeVl1SjFQNml5KzU2NklYZz09
Python 웹개발 백엔드/서버개발 프론트엔드 Django ,콘센트릭스서비스코리아(유),서울전체 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=QXNKajBuOC9JK1cvUzZOZmVoZ1lUQT09
Python Java C++ 웹개발 빅데이터 ,(주)한국아이티전문학원,충북 청주시 상당구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=Zi9zTlpUdGN5MkI5c3ViTlRVU1QyZz09
Python 빅데이터 머신러닝 클라우드 AI(인공지능) ,(주)시스메틱,서울 영등포구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=K1Q5OGNiUTNSY05DWXlPZm5Eek5aQT09
Python Java AWS 웹개발 Linux ,(주)휴레이포지티브,서울전체 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=VE5tT1hrSUdubnA2c25jRW9JRkNzQT09
Python Java C++ Linux 알고리즘 ,(주)가치소프트,대전 유성구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=TUZGUzV4V21Jd1lmK3AxT3I5bFBPQT09
Python Java AWS 웹개발 백엔드/서버개발 ,(주)페이타랩,서울전체 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=ekJOVENHa0p0TzdoaTVQVHVpY3Vydz09
Python 웹개발 백엔드/서버개발 API Git ,(주)펫이지,서울 종로구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=c3czLzUydVRzNEZHVXZGbnRUMVNVdz09
Python Java 클라우드 SI·시스템통합 솔루션업체 ,(주)제이투이,서울 중구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=Mk1qK3VGT1dsSTFKREJpM0VCbmJnZz09
Python 웹개발 백엔드/서버개발 프론트엔드 Django ,(주)페이히어,서울전체 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=cUxkWEJNNk5zdmNIYm5sYWNCbjlLQT09
Python AWS 웹개발 Linux 백엔드/서버개발 ,(주)웨이브릿지,서울전체 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=RDJMWnpVRUhLcnI0NHljVGxkdlFMQT09
Python AWS 웹개발 백엔드/서버개발 SE(시스템엔지니어) ,벨루가브루어리(주),서울전체 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=NGtIVkoyVWlFSlIrNlY3NVd2TkhTZz09
Python C++ 백엔드/서버개발 API Flask ,(주)페이히어,서울 강남구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=cUxkWEJNNk5zdmNIYm5sYWNCbjlLQT09
Python AWS 웹개발 백엔드/서버개발 클라우드 ,(주)모비데이즈,서울전체 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=ZS9mY1VYMm4xclVubVJrK1hNRDlmZz09
Python AWS 웹개발 백엔드/서버개발 머신러닝 ,(주)에이치투오호스피탈리티,서울전체 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=N2lWSVZvaXViRU9GRjNHbjRmZjR5QT09
Python AWS 웹개발 Linux 빅데이터 ,(주)에이피알,서울전체 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=enlCQ0hyemtVRlFtRTJLMnI3dXp0Zz09
Python AWS 웹개발 백엔드/서버개발 클라우드 ,(주)페이히어,서울전체 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=cUxkWEJNNk5zdmNIYm5sYWNCbjlLQT09
Python AWS 웹개발 백엔드/서버개발 프론트엔드 ,(주)펫박스,서울전체 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=MTBjM1JlNDNJNWJjOUcrU2h1aXlZUT09
Python Java AWS 웹개발 백엔드/서버개발 ,(주)페이타랩,서울전체 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=ekJOVENHa0p0TzdoaTVQVHVpY3Vydz09
Python Java C++ 웹개발 백엔드/서버개발 ,(주)브레이브모바일(숨고, Soomgo),서울전체 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=b1NWdXFrd1BWbm9CU0VzM0hjUzNzdz09
Python AWS 웹개발 백엔드/서버개발 프론트엔드 ,(주)핏펫,서울전체 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=eEhyTTFxWDJUUHg4WnRRRkdTS3ByUT09
Python AWS 웹개발 백엔드/서버개발 프론트엔드 ,아이엠에스모빌리티(주),서울전체 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=SDhLQWlkMjgySWQySGVyZ0g5RHFpZz09
Python Java AWS 백엔드/서버개발 클라우드 ,(주)모두의연구소,서울전체 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=MXNjbmIvUCs4TGErVi9XMXcvMUtxUT09
Python Java C++ SI개발 솔루션 ,(주)주가드,경기 용인시 기흥구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=UlgwQW9QRXNqbkJzOUZMWENDcFM4QT09
Python Linux 스크립트 Docker Git ,마이스터정보기술(주),서울 마포구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=akhyYnBUck9mazdzRHRybDVvaU1udz09
Python 웹개발 RPA Javascript JSP ,(주)동양엔아이엔씨,경기 성남시 중원구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=a09KOGsyQXQvQzVBeXlTSlh1bUJKdz09
Python 소프트웨어개발 ,마이스터정보기술㈜,서울 마포구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=akhyYnBUck9mazdzRHRybDVvaU1udz09
코딩 알고리즘강의 IT학원 ,(주)유닛컴퍼니,서울 양천구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=b2s3aEgrWkZvNkpRb01qdzI1SkJrZz09
Python 빅데이터 데이터분석가 솔루션 DW ,(주)코드와이즈,서울 마포구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=WnNRTFpKMC9DRmlSTzlRLzRpbHpXdz09
Python 빅데이터 데이터분석가 R SAS ,(주)코리아인,서울 영등포구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=cEVzU3JCMEhjUWhhY1FtRklSWTNpQT09
Python Linux 딥러닝 알고리즘 컴퓨터비전 ,(주)상상할수없는,서울 영등포구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=YzA3aXBCbVhYd1QrNG4zOUREUm54UT09
Python 빅데이터 머신러닝 딥러닝 유지보수 ,치얼업코리아(주),전북 익산시 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=c09FTEg5dk9STWxZRktRVDJaQVZ6Zz09
Python 머신러닝 딥러닝 AI(인공지능) Pytorch ,신플렛(주),경기 용인시 수지구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=TE53V2Z3V2lGdlhtVGp6YVM4dG9LUT09
Python 웹개발 데이터엔지니어 데이터시각화 Git ,(주)수학에심장을달다,서울 양천구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=RjQvV2lqS0I3aDJIbFZhZXpMamlCQT09
Python AWS 클라우드 인프라 API ,(주)허그랩,서울 영등포구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=bTJicXJhQlJXS1Q0WDgzNk1sck1jdz09
Python Java 웹개발 Android iOS ,(주)밀리언컴퍼니,광주 남구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=YWVrM29kN1RKN3lOZG9raXZKRmRrQT09
Python 빅데이터 머신러닝 클라우드 데이터분석가 ,(주)로코모션뷰,서울전체 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=RE5mN2xMSHVKenhYR1FLTEZFbldVdz09
Python 백엔드/서버개발 연구소 ,(주)아토믹스,서울 동대문구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=SDc2SktUS2JPeStZTzdBUWFrMEQrZz09
Python AWS 백엔드/서버개발 클라우드 Django ,(주)이너프유,서울 영등포구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=a3krQk4rKzJZS1hTN2VJMHJoSWdVUT09
Python 웹개발 Linux 빅데이터 백엔드/서버개발 ,(주)바이브컴퍼니,서울 용산구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=MTBjZ0szOHdtdDg4eVMyL2s1SVNRQT09
Python 백엔드/서버개발 Django Flask Git ,(주)더라이징스타헤딩,서울 강남구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=dDNpSDJ3bXlSRHorcDVsdG1iTGtrQT09
Python Java AWS 백엔드/서버개발 클라우드 ,(주)모비데이즈,서울 강남구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=ZS9mY1VYMm4xclVubVJrK1hNRDlmZz09
Python Java 웹개발 백엔드/서버개발 프론트엔드 ,(주)에스에프테크놀로지,서울 금천구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=T21xTVAyNVlPVGhyTG1wY1FGbEo1QT09
Python Java 웹개발 Linux 백엔드/서버개발 ,(주)마스팜,서울 구로구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=OU84YzdHUHpJd2dWcFN4TENNTnhEUT09
Python Java IT·통신기기판매 ,블루시드(주),경기 용인시 기흥구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=U2VuN1Rxek10Q1c5d1l2SnFvcFByZz09
Python AWS 웹개발 백엔드/서버개발 머신러닝 ,올거나이즈코리아(주),서울전체 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=TGF4MElNRjJpWEV5aUxYcDgySUFrQT09
Java C++ Javascript Spring 사단법인 ,(사)중소기업혁신개발원,대전 서구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=NUh6RGVRcXZTaFc3bllXVFpQUVR4Zz09
앱개발 아이폰 안드로이드 모바일APP ,(주)아이이에이,서울 강서구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=MFN6RGxQTGQyM3Fya1owekRpYjM2UT09
파트강사 코딩 인터넷교육 인터넷생활정보 ,(주)지식팩토리,부산 해운대구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=Qm5RUWswb2d1a0lRZGhscHNuTi95QT09
학원강사 IT강사 디자인 IT학원 ,(주)더블유컴퓨터아트학원천호점,서울 강동구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=bE9vei9UN2ozL1ZPM2FhbTJBbjBPdz09
IT강사 직업훈련 컴퓨터교육 코딩 기능학원 ,이젠컴퓨터아카데미,경기 수원시 팔달구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=elAxSXRINzd0Uk9hL2hPcXpubmlRUT09
Python 웹개발 빅데이터 머신러닝 딥러닝 ,(주)시즌,세종특별자치시 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=YVdMNC9OUGw5MjhBQmRHMXNRRjg0dz09
Python Java C++ AWS 웹개발 ,(주)키온비트,서울 강남구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=aEw0MTBDT1J5WGs0NDViR0FseXB6QT09
Python 빅데이터 머신러닝 데이터분석가 크롤링 ,(주)마크클라우드,서울 강남구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=NEdCS2pIWGVVRm80bmwrL1RqcS9FQT09
Python 웹개발 빅데이터 백엔드/서버개발 머신러닝 ,(주)누리어시스템,경기 하남시 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=eVdlSythUUUzUzRyc2c0bEFmbGc4dz09
Python Java C++ 웹개발 빅데이터 ,(주)씨씨미디어서비스,서울 구로구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=U1RPZmFyQjFXNmE4TEh3bnZEK1pMQT09
Python 머신러닝 데이터분석가 데이터분석 데이터마이닝 ,(주)민테크,대전 유성구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=WVQvMFpSdlpScmk4ZHR4VE9MQnJqUT09
Python 빅데이터 데이터엔지니어 ElasticStack Spark ,빅테크플러스(주),서울 관악구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=MVU4VU1uc3pIT0dXblcxNTI4ZGExUT09
Python 빅데이터 머신러닝 AI(인공지능) Tensorflow ,한양대학교산학협력단,서울 성동구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=TG1xSG5QeDNPS3lkeHFzRGZXZWlBZz09
Python S/W 헬스케어 Android Qt ,(주)뉴로소나,서울 송파구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=a3crLzdsU3VWWTN2YXBsREU4S3FEZz09
Python 웹개발 빅데이터 AI(인공지능) AIX ,주식회사 스타랩스,서울 강남구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=RDUxM3ZOcnIyanpHWjVnd085VE5pZz09
Python 빅데이터 머신러닝 데이터분석가 데이터마이닝 ,크레파스솔루션(주),서울 종로구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=eTZnSncreHllSDRGaHl5ZVRMaVc1dz09
Python C++ 영상처리 S/W C# ,(주)그림,경기 광명시 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=OGE2blZPTkEraW9wd1AwUUV0SDZyUT09
Python 웹개발 백엔드/서버개발 Ajax Django ,(주)모멘티,서울 강남구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=WllJNnU0TnVBVldUSWRjaXlZSWpBUT09
Python Java C++ AWS 웹개발 ,(주)미디어윌네트웍스,서울 강남구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=S0Njanp0MXNUNXd3ZUVjUkVNVy9udz09
Python C++ 클라우드 자율주행 S/W ,(주)클로봇,경기 성남시 분당구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=aTc1RVBIZklBZWU4Tzk1VGFWeFFIZz09
Python Java C++ Linux 백엔드/서버개발 ,(주)호아소프트,서울 영등포구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=QjZqaUFYTm5yQ3F4NHdnMytHNEd2dz09
Python AWS 클라우드 인프라 네트워크 ,(주)투비파트너즈,서울 서초구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=b1JFb3lmRTliT2FGQStYUlVmNkhxUT09
Python Java C++ 임베디드 모델링 ,(주)경신,인천 연수구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=MjdvUGlOblhUVnZ2VlNxc3liNy9xQT09
Python 머신러닝 딥러닝 OpenCV Pytorch ,인트플로우(주),광주 동구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=RDV0T29vellJN1hyam9jUWRHN0x6Zz09
Python Java AWS 웹개발 빅데이터 ,한국금융공학컨설팅(주),서울 구로구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=bmR6QUN5enBJYWJyTzhQSE5Fc0hFQT09
Python Java C++ 웹개발 .NET ,주식회사 미노시스,일본 도쿄 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=RmNtWXVPdU5NVFFNbWk0UG4wR3c3QT09
Python 머신러닝 딥러닝 연구원 생명과학 ,국립암센터,경기 고양시 일산동구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=MmN4REpoWnpvU0dHcml1UXRJMFl3Zz09
Python AWS 웹개발 머신러닝 클라우드 ,(주)마켓오브메테리얼,경기 성남시 수정구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=NnRkRGkzVWxUMm4waVo5ckNmMlQvQT09
Python Java C++ 웹개발 빅데이터 ,이지지아이에스(주),서울 금천구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=bGJVNWRuRjFWN3RyTmRXaUY2dTcyZz09
Python C++ 영상처리 S/W C# ,(주)쎄크,경기 수원시 권선구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=OVZib0NBR1BYalovdi9mRnppQ0VDUT09
Python 빅데이터 데이터분석가 데이터 IT컨설팅 ,(주)씨에스리,서울 마포구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=VGpIbVpHUWxkcmtTMXRrLzNkNk55QT09
Python Java 웹개발 백엔드/서버개발 클라우드 ,(주)더존비즈온,부산 해운대구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=bmJNSnpSYmdjUCs3bGoyQ1ZSNUZYdz09
Python 데이터분석가 데이터시각화 SQL 리서치 ,(주)젠테,서울 강남구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=bXpYTGs2QVU1aHNpc3BTOGFjbitQZz09
Python 빅데이터 머신러닝 데이터엔지니어 딥러닝 ,(주)랩큐,서울 영등포구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=ZlJPdHYvKzJDaEFVbXkzM0xrUnEzZz09
Python Java C++ AWS Linux ,(주)피타소프트,경기 성남시 분당구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=QTJNYmltVHgrNkNNOUpHc0FLK1VWZz09
Python C++ 머신러닝 딥러닝 S/W ,주식회사 몹티콘,서울 구로구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=djB2aVJNYy9INFBOWlRMN0oxMG5CZz09
Python Java 웹개발 백엔드/서버개발 프론트엔드 ,주식회사 에이테크,울산 중구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=WXJndCt1YVVsQXo1WUIrNWk4RW9iZz09
Python Java 빅데이터 백엔드/서버개발 머신러닝 ,(주)앰진,서울 송파구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=LzAzNU1mSXJUVVp4cGcrNFBBRWRsQT09
Python 빅데이터 기술지원 데이터분석가 데이터엔지니어 ,(주)코드박스,서울 강남구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=VTVWY0VoVXplUXpLU3NvdG1zOVI0Zz09
Python Java 웹개발 Linux 빅데이터 ,(주)엔씨아이티에스,경기 성남시 분당구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=Z0lRUFBPSlEyb1NVMVpwVHNzWHEydz09
Python C++ 빅데이터 머신러닝 Docker ,제이앤피에이치알컨설팅,서울 용산구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=anR0WEIyNWZtU2RNYnZ6Qm9nR2xxZz09
Python C++ AWS 백엔드/서버개발 클라우드 ,에타일렉트로닉스(주),서울 용산구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=NkVoNC80NnpVeGQwSEVYb1Jrd2RLZz09
Python Java C++ AWS 웹개발 ,나무기술(주),서울 강서구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=NDBGZkpra054R2laMmdrU2NTZEl5dz09
Python C++ S/W Windows C# ,(주)바투잼,대전 유성구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=TktBTHBTTzBURkxRL0J0WlFwdHZJUT09
Python 유지보수 DBA 데이터마이닝 H/W ,굿어스데이터(주),서울 강남구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=L0VmYVFNa0plU1V5ZjN5bjdOZitPZz09
Python 머신러닝 딥러닝 알고리즘 FPGA ,블루닷(주),서울 강남구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=M2FOdm1keG5FZWdSLzlTMmlKeTArQT09
Python AWS 빅데이터 머신러닝 클라우드 ,(주)씨티아이랩,서울 서초구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=bktGa1NJalpYUXdyQUtUamE1MkVkQT09
Python Java 빅데이터 머신러닝 네트워크 ,(주)씨티아이랩,서울 서초구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=bktGa1NJalpYUXdyQUtUamE1MkVkQT09
Python C++ AWS 백엔드/서버개발 클라우드 ,(주) 어디,부산 해운대구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=aEpqSG5qNzc3SEFOTkVLR2dVeEdXQT09
Python 로봇엔지니어 로봇설계 기계조작원 기술엔지니어 ,(주)뉴로메카,서울 성동구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=djc0QW1pUTNWcnlRT2VVZXBTVlJwdz09
Python AWS AI(인공지능) 딥러닝 모델링 ,(주)미러로이드,경기 성남시 수정구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=bTBVOWx4WmQ2bGtOa0VDYlhOanFtdz09
Python Java C++ 웹개발 Linux ,(주)디지비데이터시스템,서울 중구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=TFZod05iN3BCQXJnV0lCUXZCaitGUT09
Python 빅데이터 머신러닝 데이터엔지니어 딥러닝 ,(주)제이앤씨에이치알,경기 성남시 분당구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=L1lZN2Q0eU9zSWR0Q0tONTlldmRCUT09
Python Java C++ 백엔드/서버개발 프론트엔드 ,(주)에이텍아이오티,경기 성남시 분당구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=TWFyTFNUVmZlemtyUFhzbEo3RWIzZz09
Python 백엔드/서버개발 유지보수 솔루션 H/W ,㈜마린소프트,부산 영도구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=aUMzckp0Q3d3Wml5S004SGtPTG9Gdz09
Python 웹개발 데이터분석가 데이터분석 R ,㈜네오플,제주 제주시 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=QWdtMUFGWDUyOTJHdGxmdTM1dWtZdz09
Python C++ Linux H/W 기술엔지니어 ,(주)모아소프트,서울 송파구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=VmZPN1VIdUJwcmFwSllQcllOR1V6Zz09
Python C++ AWS 웹개발 빅데이터 ,주식회사 랩오투원,부산 중구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=bTRWSlhmSVV6QXc3dHROSDdLbDRKQT09
Python C++ AWS Linux 빅데이터 ,(주)클라우드네트웍스,서울 강남구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=ZHhzUTcxWXVacnJ5SVBiYzZaVzQydz09
Python Java 웹개발 Linux 빅데이터 ,(주)인라이플,서울 구로구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=UVQ4U1R6ZmlFbWp2YVZodkNWRlcvQT09
Python Linux 기술지원 유지보수 SE(시스템엔지니어) ,(주)아프리카티비,서울 서초구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=K0dnMDhQZnQ4b052bFZQUyt1L3AyZz09
Python AWS 보안컨설팅 정보보안 모의해킹 ,(주)인더포레스트,서울 강남구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=NkRseXY5dkk5ckRSTC9PMXFQdWxLZz09
Python 빅데이터 머신러닝 데이터분석가 데이터엔지니어 ,콴텍(주),서울 영등포구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=Z2VpN0YzR1hUNEljM29yZFp6UkdnQT09
Python C++ AWS Linux 클라우드 ,에스피케이인크(주),서울 용산구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=dG9xaFJzWjIrUkV4aHk1RzBtWmlTQT09
Python AWS Linux 클라우드 네트워크 ,아슈리온코리아(유),서울 종로구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=TkJSNGJsdUEvenBMQ2tpL1NKUTVUZz09
Python C++ AWS 백엔드/서버개발 알고리즘개발 ,주식회사 온블록,서울 용산구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=L1FqV0xwcmdVQktRaXRvc1N4VnpTZz09
Python Java AWS 백엔드/서버개발 클라우드 ,(주)디어유,서울 강남구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=Q3ZwdklhbHRZTTNrTHBqakk2cUxXdz09
Python 임베디드 R&D 기계설계 기구설계 ,아이탑스오토모티브(주),경기 수원시 권선구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=eHlRTVIwQzNMWWttZDVFWm91Ky9VUT09
Python Java C++ 웹개발 백엔드/서버개발 ,(주)에스제이테크놀로지,서울 마포구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=OGhtQ0Q1MytleTBBVVlzV0hvd0VJdz09
Python 웹개발 Linux 백엔드/서버개발 검색엔진 ,㈜아이디어키,서울 강남구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=dCtwakVxT05RcTcrS2s0VXAxK0d5QT09
Python C++ 백엔드/서버개발 게임개발 앱개발 ,(주)케이엘피,서울 강남구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=L2IzUGhwaGk0QzBUQXRUOTZDRW1uZz09
Python Java C++ 웹개발 백엔드/서버개발 ,포체인스(주),경기 고양시 일산서구 ,https://www.saramin.co.kr/zf_user/company-info/view?csn=Z0k1L0puWksyVWdtQWZES1FwaGVQdz09
